fips,county,state,metro_area,zhvi_latest,zhvi_1yr_ago,zhvi_5yr_ago,zhvi_1yr_chg_pct,zhvi_5yr_chg_pct
47133,Overton County,TN,"Cookeville, TN",252758.47343849772,241338.87874792083,175519.39185847685,4.731767525324715,44.00601025458175
39105,Meigs County,OH,,107943.96961867673,108874.463707007,106057.2359242128,-0.8546486078079174,1.7789768685016139
40009,Beckham County,OK,"Elk City, OK",147476.322027082,140475.6866444642,114505.65642562589,4.983521027618099,28.793918685468036
37117,Martin County,NC,,120867.3000876333,128261.27065826095,104705.35636348696,-5.764772586986244,15.435641771792262
48225,Houston County,TX,,201692.4774745707,211710.04185650343,198926.59446453195,-4.7317379440709795,1.3904038409162656
53003,Asotin County,WA,"Lewiston, ID-WA",334102.9234539014,332142.8390830187,275539.6213193102,0.590132960955625,21.254040291622857
48293,Limestone County,TX,,160397.7018005332,160082.55966476104,128512.79742001924,0.19686225434683013,24.81068424361217
26089,Leelanau County,MI,"Traverse City, MI",604587.1295920135,599534.459233121,429528.64952623256,0.8427656294111241,40.7559496342955
22043,Grant Parish,LA,"Alexandria, LA",157072.24698897227,158348.0832033798,159969.9958646535,-0.8057162351430947,-1.8114327377572348
20175,Seward County,KS,"Liberal, KS",142877.04484200632,139625.90975206427,120101.59713437904,2.328461168643514,18.963484459032067
27105,Nobles County,MN,"Worthington, MN",232920.36094974456,217138.72327318185,168282.25210621566,7.267997821239769,38.41053232561382
51820,Waynesboro City,VA,"Staunton, VA",287865.0910945391,283921.96289692796,214576.26626311825,1.388807036052575,34.155140318059416
19123,Mahaska County,IA,"Oskaloosa, IA",188647.16389387925,178116.07143840622,135175.38022112803,5.912488620722112,39.55733920280369
54005,Boone County,WV,"Charleston, WV",86228.62725736185,92760.8227315267,77895.91914956062,-7.041976646833625,10.69723317829061
37091,Hertford County,NC,,117818.61672103808,117364.28542152575,106058.87755858248,0.38711205702872675,11.087934770910636
31155,Saunders County,NE,"Omaha-Council Bluffs, NE-IA",337658.0965009199,321560.97098670615,250985.95800004792,5.005932612039299,34.53266437354054
01111,Randolph County,AL,,200497.90367912073,196219.3549468089,167389.8330168622,2.1804927110639305,19.779021261657736
13205,Mitchell County,GA,,147113.29358770783,146544.73413995118,104465.88881518244,0.3879767165251291,40.82423962139043
39175,Wyandot County,OH,,184497.59044066072,172971.04064198027,137428.962994315,6.663861046276742,34.24942342633612
17085,Jo Daviess County,IL,,242487.9067172572,229120.70394105025,152889.87199311718,5.834131331774439,58.60298890705693
51147,Prince Edward County,VA,,230631.65689119225,224551.40856375857,195823.8520493147,2.707731101008548,17.77505879779744
29083,Henry County,MO,,213616.39719937416,206083.01131913575,149547.3993872069,3.655510384877081,42.841933777985886
28139,Tippah County,MS,,143678.38255021375,144516.7372365083,131180.59783640146,-0.5801090602554626,9.527159442739075
13237,Putnam County,GA,,400547.71848274674,394938.450646221,287162.44046932267,1.4202891177973465,39.484717370458796
47151,Scott County,TN,,173229.4146846495,184303.85502200143,143413.88729640923,-6.008794735210454,20.789846750766362
28027,Coahoma County,MS,"Clarksdale, MS",57041.87359304653,63024.324722677375,81660.8649596043,-9.492289137495902,-30.147845456616462
21133,Letcher County,KY,,64631.602788961805,80344.17384657887,85708.26684372181,-19.55657803840386,-24.59116819290097
06011,Colusa County,CA,,362950.5133525203,366291.45997683046,302664.7858839158,-0.9121006054909064,19.91831566812221
08075,Logan County,CO,"Sterling, CO",248458.20776003055,244651.47498366245,191755.7540398326,1.5559819439561196,29.570144585293324
12123,Taylor County,FL,,183782.76325502183,186774.27787051664,138971.6483649494,-1.6016737687877591,32.24478907553523
13189,McDuffie County,GA,"Augusta-Richmond County, GA-SC",199305.93482775264,198121.8964610548,143953.80512248477,0.5976312501786429,38.45131405743034
31067,Gage County,NE,"Beatrice, NE",191882.17225549,186358.0772794643,135349.824886732,2.9642369446330585,41.76758072355638
38093,Stutsman County,ND,"Jamestown, ND",226843.4372905593,205422.49217511757,191300.71930352403,10.427750578150373,18.57950044120953
48219,Hockley County,TX,"Levelland, TX",163041.05977288334,161606.8613133713,152182.05488510744,0.8874613663407471,7.1355357213267245
28043,Grenada County,MS,"Grenada, MS",130677.26415285158,124275.96382714872,113702.49043911528,5.150875622744078,14.929113380173376
54109,Wyoming County,WV,,63556.31952498295,71096.52674767213,65922.52096401433,-10.605591535364379,-3.5893673427978223
51169,Scott County,VA,"Kingsport-Bristol, TN-VA",165095.33012880685,157381.7073459051,109881.83288500496,4.901219406616408,50.24806721379018
29147,Nodaway County,MO,"Maryville, MO",216509.133396261,208314.418089517,157848.91478098798,3.933820511272801,37.1622565138714
05019,Clark County,AR,"Arkadelphia, AR",158982.727096249,156725.26526953824,122672.2316618426,1.440394324953509,29.599604525415057
17083,Jersey County,IL,"St. Louis, MO-IL",191317.11721359313,184460.46179885903,155868.7425584806,3.717140978542477,22.742452446366922
17051,Fayette County,IL,,143698.818308638,151024.86885428373,125638.78054368508,-4.850890188631296,14.374572633386373
48341,Moore County,TX,"Dumas, TX",182828.8770794024,168177.1659968353,153492.44404626207,8.712069201381833,19.112623566211774
49041,Sevier County,UT,,324786.8883431035,308361.03073593596,215795.27185944107,5.326826664175277,50.506952976548305
28079,Leake County,MS,,160430.09438133377,158544.41655103338,143304.06757487092,1.1893688035954364,11.950830912399013
40139,Texas County,OK,"Guymon, OK",161755.30176453028,153385.1791988966,126121.19953185804,5.456930460523846,28.253856104239716
48281,Lampasas County,TX,"Killeen-Temple, TX",304486.65295233624,304156.2045727176,222463.1735589863,0.10864430008352688,36.87058764879183
27157,Wabasha County,MN,"Rochester, MN",302510.0865405882,291727.3708563344,220979.41579069276,3.696161814574439,36.89514268022123
48179,Gray County,TX,"Pampa, TX",97315.48728694762,102747.39010031696,91410.28433492024,-5.286657702999486,6.4601078478119245
16067,Minidoka County,ID,"Burley, ID",318111.99083439185,312801.4375524749,217754.3074536255,1.6977394104929822,46.08757666120531
28101,Newton County,MS,,138221.5645917959,147038.09065404956,135161.87575656222,-5.996083071424763,2.2637217914498686
05083,Logan County,AR,,161035.66358312903,164894.12121545707,125982.44357745854,-2.339960699560917,27.823892766549264
31043,Dakota County,NE,"Sioux City, IA-NE-SD",232357.2458166594,222124.91956155063,165597.46415163405,4.606563853936874,40.31449515669807
18119,Owen County,IN,"Bloomington, IN",227663.5213097571,223653.9641457852,167218.58881266005,1.7927503227076036,36.147256669421665
22111,Union Parish,LA,"Monroe, LA",147433.50546173003,149236.41035250097,135182.1950175808,-1.208086476023118,9.062813666071868
37115,Madison County,NC,"Asheville, NC",383157.73967070505,385642.3072569715,288352.1746484349,-0.6442673792558917,32.8783943238365
48299,Llano County,TX,,454473.40695499856,471597.31165462296,378944.4479932988,-3.631043747799223,19.931406664397255
27057,Hubbard County,MN,,304641.3222918198,298023.65829078277,224743.3925497268,2.22051633047875,35.55073581280694
45039,Fairfield County,SC,"Columbia, SC",181066.9728698296,186944.9176694477,206621.8673992872,-3.14421214168088,-12.367952555609207
27045,Fillmore County,MN,"Rochester, MN",275800.47653107444,275207.0880689517,212465.0545021729,0.215615254057,29.809806689058995
48165,Gaines County,TX,,226805.42779101245,229059.13659988105,195916.92938134083,-0.9838982379495098,15.766120113871818
17173,Shelby County,IL,,157545.52634106498,153725.1896060758,123665.65102465112,2.4851728885675106,27.396350591855413
47129,Morgan County,TN,"Knoxville, TN",206949.55733437123,203465.08438363465,153611.40574184307,1.712565554572798,34.72278073033679
17145,Perry County,IL,,119708.18606371472,123403.37810905022,111715.53999766803,-2.994401046355555,7.154462186920041
22007,Assumption Parish,LA,"Baton Rouge, LA",175852.69156567528,168916.83499690774,161669.1910909757,4.106077744645464,8.77316226980942
29049,Clinton County,MO,"Kansas City, MO-KS",281081.53080141876,267967.00402005407,196076.5176143148,4.894082698474045,43.352979857746135
55053,Jackson County,WI,,221271.72621334344,204551.38653755048,162710.99821180003,8.17415122860754,35.990639013421344
22077,Pointe Coupee Parish,LA,"Baton Rouge, LA",185188.76000087356,182935.65893394977,177249.5948897471,1.2316358002882888,4.4790878738339535
29141,Morgan County,MO,,274737.9448665339,281117.11744188686,244298.27522235832,-2.26922239150793,12.460042796646697
48019,Bandera County,TX,"San Antonio-New Braunfels, TX",326379.4823205759,341086.9187166992,278731.75587872526,-4.311932117320216,17.094473606581783
13321,Worth County,GA,"Albany, GA",169835.33254256213,168305.01323952913,132016.5060508252,0.9092535472220664,28.647043936443062
18153,Sullivan County,IN,"Terre Haute, IN",153544.94508052318,149185.07797441815,116703.84363521978,2.9224552249472513,31.568027493984975
48233,Hutchinson County,TX,"Borger, TX",118337.5811386195,118629.49222541762,108676.02972135904,-0.24606957454006428,8.890232226952243
45011,Barnwell County,SC,,154502.67735974988,161329.38999189695,154293.1661536098,-4.231536877744313,0.13578774184430653
27039,Dodge County,MN,"Rochester, MN",318939.3901712155,301939.44849355175,240698.15096596908,5.63024863510897,32.50595772807101
19027,Carroll County,IA,"Carroll, IA",200008.23287844495,188692.41833394265,142198.05739953963,5.996963017600354,40.6546872271776
26129,Ogemaw County,MI,,174138.34082705024,162919.1843582496,119189.75423608616,6.886332332802736,46.101770192531966
19021,Buena Vista County,IA,"Storm Lake, IA",181884.94208048083,179489.06533009597,138632.3415071186,1.3348315932107946,31.199502297334615
31177,Washington County,NE,"Omaha-Council Bluffs, NE-IA",389034.8836704201,376758.14322182786,288779.6933233219,3.2585202654435763,34.71684216897173
05029,Conway County,AR,,168740.8325865748,163080.31250426508,135480.16494924968,3.471001493305148,24.550211944150234
19105,Jones County,IA,"Cedar Rapids, IA",222210.9087316309,213798.01303499783,167550.86716909974,3.9349737526587214,32.62295354602123
13199,Meriwether County,GA,"Atlanta-Sandy Springs-Alpharetta, GA",204233.0538015257,211594.6082730554,148517.3185138301,-3.479084146619593,37.51463859247317
54043,Lincoln County,WV,"Charleston, WV",103166.1572604978,118985.09047740688,102115.86329262768,-13.294886908467586,1.0285316443541692
51027,Buchanan County,VA,,72192.43330434932,81605.8107158632,83059.43756295537,-11.535180312452963,-13.083406988362201
22093,Saint James Parish,LA,"New Orleans-Metairie, LA",199970.26898035183,196433.9547577087,187021.64336980192,1.8002560845475912,6.923597385435398
21003,Allen County,KY,"Bowling Green, KY",205658.71463990887,211270.4185139914,157297.1398632858,-2.65617113534089,30.745361815641626
19019,Buchanan County,IA,,214993.31632930608,201211.86817314304,152354.1575460961,6.849222305467628,41.11417751383512
40153,Woodward County,OK,"Woodward, OK",131321.71134940992,127889.74993969832,114643.76655948766,2.6835312535444134,14.547624603094512
18075,Jay County,IN,,154974.89311164446,153980.33821609349,112210.48245683976,0.6458973314860783,38.11088743090776
48089,Colorado County,TX,,291355.97900716326,294797.2743744053,251504.79949295305,-1.1673430070019641,15.845097029779275
55061,Kewaunee County,WI,"Green Bay, WI",303912.8814043481,279694.2158776988,203127.15812544388,8.65897975424681,49.617059682714945
05149,Yell County,AR,"Russellville, AR",162125.4826279905,166510.64699963087,138372.3985220428,-2.6335639496074315,17.166056496566284
37079,Greene County,NC,,174019.2158135109,177924.54111464575,137833.57017594497,-2.194933468238336,26.253143984716388
13081,Crisp County,GA,"Cordele, GA",129598.93288839112,135249.7369042239,104378.59674469483,-4.178051762004042,24.16236367440736
56041,Uinta County,WY,"Evanston, WY",321022.8027200126,308883.1258546307,218834.3093802071,3.9301845420637083,46.696742219823115
19087,Henry County,IA,,178445.7525883061,177632.79758765697,146291.9388036386,0.45766041614467845,21.97921091730568
21051,Clay County,KY,"London, KY",112013.78261721694,122070.90255575562,81147.0364411511,-8.238752829688556,38.03804492410616
55001,Adams County,WI,,242465.69323613797,220427.5398352052,150263.19916305246,9.997912882123883,61.3606622157934
48489,Willacy County,TX,"Raymondville, TX",177012.43161555403,179456.7975449659,217273.26061084177,-1.3620915801751066,-18.530043173328604
18049,Fulton County,IN,,194468.3034898122,187488.47940895465,137831.49957828422,3.7228015837885042,41.0913354964697
51079,Greene County,VA,"Charlottesville, VA",374425.7545753265,367829.5606261354,283747.46958065365,1.7932745638938874,31.95738983282741
48057,Calhoun County,TX,"Port Lavaca, TX",197483.3378773736,201780.455679509,178088.81379312408,-2.1296006036187087,10.890366256680807
53001,Adams County,WA,"Othello, WA",304267.80908992066,301913.70406224806,224191.149320193,0.7797277818125226,35.718029017890004
05057,Hempstead County,AR,"Hope, AR",116661.95756962273,115927.19414139382,104457.86642147404,0.6338145537558182,11.683266723931297
21027,Breckinridge County,KY,,158100.36539214032,162705.02353306868,123111.99362471155,-2.8300651331718107,28.41995384632108
18015,Carroll County,IN,"Lafayette-West Lafayette, IN",224531.092707866,216448.74316244037,160807.57245839282,3.734070906274556,39.62718874197353
48285,Lavaca County,TX,,281961.11313202215,282026.5123353859,238174.18266427584,-0.023189026741565755,18.38441512759057
21017,Bourbon County,KY,"Lexington-Fayette, KY",246431.8432493488,257803.41342120347,197318.10528627248,-4.410946317951037,24.89063935203577
25007,Dukes County,MA,"Vineyard Haven, MA",1504174.06315434,1462930.6279260537,1002957.8239619248,2.8192338338527856,49.973810186004684
20099,Labette County,KS,"Parsons, KS",93050.8507337388,96806.49633271144,79266.59573932177,-3.879538813247585,17.389740111645892
49007,Carbon County,UT,"Price, UT",270365.7713676582,256327.4693991292,168145.28359625768,5.476706028205625,60.79295570183665
01099,Monroe County,AL,,134101.7078485346,140977.3114262759,119694.4210888049,-4.877099377325623,12.036723707482167
22083,Richland Parish,LA,,155096.4617614006,168227.79613738752,163121.60610948803,-7.80568650216572,-4.919731076397637
19191,Winneshiek County,IA,,306126.57946772897,287528.73616511154,211984.2593844719,6.468168556181375,44.41005212208371
13091,Dodge County,GA,,145748.94402828102,145118.21005994474,124092.27619764446,0.4346346113804245,17.452067521223903
35027,Lincoln County,NM,"Ruidoso, NM",337050.00982720515,335451.52814158396,287610.81720015855,0.47651644172761465,17.189615157151806
27091,Martin County,MN,"Fairmont, MN",212800.18290554624,200197.1097789935,150155.44393013,6.295332205577719,41.7199252559674
13303,Washington County,GA,,145162.1511553885,146511.628980485,129472.81545918198,-0.9210721595868887,12.117860912009593
48457,Tyler County,TX,,165384.26625514284,163804.70132192885,152366.81273860953,0.9642976791671254,8.543496633263036
22041,Franklin Parish,LA,,111789.32669305072,122555.0410372927,119013.23625506223,-8.784391285027626,-6.069837094867037
55119,Taylor County,WI,,222534.9456015034,202802.3536030847,186115.079374832,9.729962028467586,19.56846610656544
18147,Spencer County,IN,,223957.27626060208,216925.36527773435,163448.92237695187,3.241626894975891,37.019732527880265
46035,Davison County,SD,"Mitchell, SD",244467.10363447267,237675.96286470248,174919.5565470895,2.857310721671946,39.7597321078621
47041,Dekalb County,TN,,294739.7579215285,293363.07834410504,210801.5656176869,0.46927499711080234,39.818581070727554
48337,Montague County,TX,,255240.4800760879,260918.29735728228,209272.38527047375,-2.176090116600593,21.965676334315564
40001,Adair County,OK,,167667.9211406063,164122.05186815505,107114.32692263828,2.1605075199155888,56.53174132504417
48123,De Witt County,TX,,218887.0956578553,222290.81401159847,207128.14414095576,-1.5312006341231754,5.677138452463182
29217,Vernon County,MO,,170832.7568266616,159995.13559332353,111620.0447820638,6.773719209117202,53.048457524102965
28153,Wayne County,MS,,137804.44312881507,134829.21757586606,128971.78697693723,2.206662329160891,6.848518082064947
47159,Smith County,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",298511.5189761426,297563.6914091893,230426.4707277216,0.31852930794902257,29.547407480311662
18117,Orange County,IN,,176846.27081124033,169100.5189105896,123036.81028256504,4.580560692865898,43.73444045330586
21231,Wayne County,KY,,167159.52070970283,167348.24304845525,115286.69803091956,-0.11277222593712999,44.99462953208282
48253,Jones County,TX,"Abilene, TX",145266.74401317118,150741.34203308623,130687.84473111904,-3.6317827253477875,11.155512826802827
48177,Gonzales County,TX,,249127.27343577505,270205.00087445154,250262.78071618997,-7.800642982351791,-0.4537259904031199
17041,Douglas County,IL,,148852.05343074654,139221.65728143655,103373.47523513534,6.917311815820537,43.99443676645749
13211,Morgan County,GA,"Atlanta-Sandy Springs-Alpharetta, GA",448901.48696662294,436646.0702179427,317358.967596205,2.806716373873064,41.44912632114037
30053,Lincoln County,MT,,412540.5208955885,410486.18904910126,254550.0637236056,0.5004630853101544,62.0665557340152
49013,Duchesne County,UT,,356591.8988154402,341317.5548000494,219555.45496009768,4.475112340570586,62.41541294441886
13229,Pierce County,GA,"Waycross, GA",217531.04183953165,210175.05606246975,150770.6037201618,3.499932824985419,44.279479203572556
06063,Plumas County,CA,,350666.28736490244,357580.00933741155,310400.7499453341,-1.9334755277063964,12.972113445814703
12059,Holmes County,FL,,184541.9865114723,195522.5056851271,149557.97190325768,-5.615987343849838,23.39160805874272
47173,Union County,TN,"Knoxville, TN",280380.16537942056,274782.536884395,181556.5471583606,2.0371121682236204,54.431316175484554
22037,East Feliciana Parish,LA,"Baton Rouge, LA",213986.40893154533,220969.52965778924,208934.0838924913,-3.1602188487519167,2.418143054942501
19065,Fayette County,IA,,149745.79610071078,136474.85822094593,109221.36801781692,9.724089882020515,37.10302188879675
21155,Marion County,KY,,231403.36782016765,218333.47738818623,154369.89911207033,5.986205408501699,49.90187151199219
20021,Cherokee County,KS,,123265.03753351473,123551.77176917526,88810.82662360555,-0.23207618276508413,38.79505711159701
19097,Jackson County,IA,,227611.4918031127,218001.8720712776,172036.58491021322,4.408044591788252,32.30412119718855
01087,Macon County,AL,,127510.99319058988,126150.8407797526,112001.6330543598,1.0781952798966987,13.847441071419597
48161,Freestone County,TX,,228109.12144591683,236826.14428110223,192123.18396019805,-3.6807688026363694,18.730658499379203
05113,Polk County,AR,,183472.3336573696,183088.52018866583,128670.9492727279,0.2096327330125769,42.59033192370873
55067,Langlade County,WI,,214753.7513451365,189253.92263356023,146450.07206038758,13.473870637254848,46.63956686657307
56023,Lincoln County,WY,,490783.8511313335,487068.9765704589,304569.44349018217,0.7626998925350792,61.140213380320276
13105,Elbert County,GA,,175183.4883428147,168010.18512777588,110897.88705343222,4.2695644966900925,57.96828325359233
08015,Chaffee County,CO,,670058.7604968847,661604.4660301708,492114.42843535886,1.2778472487409598,36.15913734276936
37149,Polk County,NC,,302814.8428877661,312340.0160162821,230000.80116425583,-3.049616648549913,31.658168734599258
01091,Marengo County,AL,,132733.89919166482,144101.47160416865,142125.9984846183,-7.888588704860233,-6.608290807518891
05003,Ashley County,AR,,81240.27627873408,85568.80224383385,89236.47051888215,-5.058532843273134,-8.960679634293811
29015,Benton County,MO,,186107.5884169992,181655.91936781467,165224.20321015062,2.450605003501627,12.639422554991398
24029,Kent County,MD,,374211.8467481327,368162.4257795609,289975.86572651326,1.6431391540737916,29.049307538257494
54047,McDowell County,WV,,39108.53260053831,52704.8715369737,64605.60052598654,-25.79711996242555,-39.46572389678887
21213,Simpson County,KY,,248762.9502126655,251267.99999117985,171495.2938082116,-0.9969633135147649,45.055263435313094
21215,Spencer County,KY,"Louisville/Jefferson County, KY-IN",360025.15920051164,342998.73163001006,266003.3959578898,4.9639914088276615,35.34607627998334
01107,Pickens County,AL,"Tuscaloosa, AL",137921.8209119872,140299.86863060307,130659.42803286412,-1.6949750144649611,5.558261648976748
45049,Hampton County,SC,,155172.4885854275,174356.04701579385,137221.0640632556,-11.002519705341019,13.08212018666226
35041,Roosevelt County,NM,"Portales, NM",143352.30542019065,144398.5681275185,136949.18789041767,-0.7245658463897575,4.6755425339919165
21099,Hart County,KY,,179760.3227423307,174019.05678046696,125944.1374161008,3.299216803080718,42.73020279493374
01013,Butler County,AL,,110564.47305502016,126267.31280138802,110424.4735079846,-12.43618748033991,0.12678307859483873
35028,Los Alamos County,NM,"Los Alamos, NM",573344.7009986815,577353.8120170037,436039.5868158492,-0.6943941366414852,31.48913959521291
18123,Perry County,IN,,180677.0053239751,179591.05602159482,130597.29605061682,0.6046789447296863,38.34666626937546
40091,McIntosh County,OK,,182561.92484299256,184552.40899029383,131284.56914458223,-1.0785468248241337,39.058174187965044
45081,Saluda County,SC,"Columbia, SC",199485.1108306076,207270.9574112936,162136.08388457503,-3.7563615655213822,23.035604444857192
29157,Perry County,MO,,223095.9005255356,212971.0610660586,163271.88978596852,4.754091663344107,36.64072904281917
55047,Green Lake County,WI,,281210.56456642796,258889.67407989115,192423.78502544775,8.62177704300744,46.141270700624816
22029,Concordia Parish,LA,"Natchez, MS-LA",124489.04783260786,143638.46403464483,143878.57740645597,-13.331677089932004,-13.4763144891771
27161,Waseca County,MN,,249040.89125157337,245372.1743498382,187572.36073382024,1.4951641975933683,32.77056932976481
46005,Beadle County,SD,"Huron, SD",181956.04637046508,170728.51472324683,148620.07093527957,6.57624865150277,22.430332071165893
47085,Humphreys County,TN,,245587.0117618622,236813.49884611552,168441.8942158514,3.7048195979097587,45.799246027922536
28141,Tishomingo County,MS,,184645.65703198136,189968.6128579638,145265.93232908932,-2.8020185787019036,27.108713014473462
37185,Warren County,NC,,233808.9982758404,234492.58079967764,173838.02505992216,-0.29151562983615875,34.49819059739443
39125,Paulding County,OH,,152807.5538994553,147690.83233992066,116669.32634217889,3.4644814972388804,30.974917478555408
21001,Adair County,KY,,163698.50843940556,170857.82017158312,123830.62362031951,-4.190216008250525,32.19549708586307
17033,Crawford County,IL,,130075.44000523932,137859.02854800064,133762.15177457442,-5.646049174103373,-2.756169604349823
27055,Houston County,MN,"La Crosse-Onalaska, WI-MN",310021.06534029235,295217.78030914796,212645.43049003265,5.0143609289530655,45.79248875739373
06027,Inyo County,CA,,512521.9940959544,497196.5793633126,411150.0090811245,3.082365279396515,24.6557175667794
28025,Clay County,MS,"West Point, MS",146452.43093637223,157068.2170029655,131506.4852973513,-6.758710494811848,11.365177622401234
13231,Pike County,GA,"Atlanta-Sandy Springs-Alpharetta, GA",368938.3538891417,361918.1098253163,255697.82830279015,1.9397327387717045,44.2868546588731
16045,Gem County,ID,"Boise City, ID",466873.8758725648,460570.1651240848,356230.7823716517,1.368675443139411,31.059385930742046
21097,Harrison County,KY,,231482.1731453699,215630.9043242141,152526.02703137617,7.351111785591957,51.76568724087438
48117,Deaf Smith County,TX,"Hereford, TX",171516.12448710192,174075.05870840754,139806.94247073567,-1.4700177270036585,22.680691999972467
08089,Otero County,CO,,154180.4040397037,166072.2267979118,131139.17894798992,-7.1606330495459165,17.57005440826496
19157,Poweshiek County,IA,,209960.78060483435,195491.8253003262,154146.76356971124,7.401309636492526,36.20836126726839
29186,Sainte Genevieve County,MO,,257211.00045316317,239610.9034203588,173111.13549084114,7.345282197750325,48.58142991429428
20041,Dickinson County,KS,,165880.78650684506,155975.79336209173,122153.04528973011,6.3503399670225,35.79750395366632
13001,Appling County,GA,,147430.02514944295,155077.35986198232,125853.639348779,-4.93130313757304,17.14403009107204
19031,Cedar County,IA,,241265.7082758467,230544.97180963124,174885.0887826597,4.650171453345742,37.95670628939796
28031,Covington County,MS,"Hattiesburg, MS",167310.44210749088,171419.0277309187,136492.3875359411,-2.396808381084259,22.578588541016465
13171,Lamar County,GA,"Atlanta-Sandy Springs-Alpharetta, GA",281816.55418685486,277319.2311393094,187449.65513975872,1.6217133694872654,50.34253009254035
13133,Greene County,GA,,616658.4555600028,603295.7479839873,439801.8231587193,2.2149513933537923,40.21280110461436
05121,Randolph County,AR,,135671.85277945362,144314.69936890816,125869.26850712486,-5.988888607501474,7.787909144616889
48163,Frio County,TX,"Pearsall, TX",157585.799526763,163707.42332697692,192002.9639012084,-3.7393684878828215,-17.925329731969196
20087,Jefferson County,KS,"Topeka, KS",272669.44642848003,260562.65943913432,187581.6410575999,4.646401374397158,45.360412080387235
47049,Fentress County,TN,,241645.90003523143,238702.6296488368,158959.00082861635,1.2330280528222826,52.0177522352226
37199,Yancey County,NC,,308847.58427186793,321555.38302396494,226455.6306401283,-3.9519782354723976,36.38326563081697
28131,Stone County,MS,"Gulfport-Biloxi, MS",193760.08298735123,193715.733642941,153634.0463218403,0.02289403321877881,26.11793259773483
51193,Westmoreland County,VA,,302001.0723791521,306477.1620943775,234780.16423672336,-1.4604969860191441,28.631425640648022
48035,Bosque County,TX,,230268.51424712955,239205.5418907102,188977.33564192685,-3.7361290097801647,21.84980461542805
29229,Wright County,MO,,201741.40053715615,216215.26161137896,155667.3254390823,-6.69419030199535,29.597781659134448
42093,Montour County,PA,"Bloomsburg-Berwick, PA",264439.174871947,254209.9942841374,216185.51859773585,4.023909687978722,22.32048501083852
13019,Berrien County,GA,,185841.87221566055,188443.37127345928,139299.3417590982,-1.3805203336250904,33.4118811107178
48003,Andrews County,TX,"Andrews, TX",255163.04299268452,238675.75125894268,221844.64964915704,6.907820189850189,15.018795087562342
51570,Colonial Heights City,VA,"Richmond, VA",276643.0018599671,278934.33267443767,198786.82671676172,-0.8214588690109159,39.165661240791124
37015,Bertie County,NC,,58547.001249840374,68190.30487625115,63924.96212627399,-14.141751740091246,-8.412927747708753
13025,Brantley County,GA,"Brunswick, GA",180262.582962614,175414.50703082417,166275.60754741103,2.763782775923951,8.411922603388945
13011,Banks County,GA,,345305.5717446672,334981.8283273937,226468.14047916423,3.081881625884386,52.47423810433784
29163,Pike County,MO,,209210.56030978565,192530.8236860654,145820.5558208723,8.663411034337898,43.4712404791423
12079,Madison County,FL,,204102.8161882584,203443.85333523055,139982.58242890015,0.3239040365314194,45.80586573470751
51175,Southampton County,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",264810.10075347364,272401.3917469061,201158.79993106777,-2.7868033069690323,31.64231484986868
28007,Attala County,MS,,112515.39794394422,129164.6201180875,115313.44245880232,-12.889924624035508,-2.4264686364365184
29003,Andrew County,MO,"St. Joseph, MO-KS",285060.9045234968,267688.4601494392,207576.77776346265,6.4897995096087735,37.3279360027106
26019,Benzie County,MI,"Traverse City, MI",386018.1577509789,378401.8545726061,263984.94151990226,2.0127552458682363,46.22733991130943
36097,Schuyler County,NY,,227260.74584901083,227420.84630860065,181496.31277239588,-0.07039832196058526,25.215075930498653
37131,Northampton County,NC,"Roanoke Rapids, NC",116591.52447475491,113255.4783320336,103017.1530550387,2.9455936188278242,13.176806985205536
47091,Johnson County,TN,,237109.75748230136,236165.7825679815,173339.7870493394,0.3997085877790685,36.7889977935709
47075,Haywood County,TN,"Brownsville, TN",168056.69586234316,173022.37369124076,127802.57902429704,-2.8699628394642684,31.49710838808131
05053,Grant County,AR,"Little Rock-North Little Rock-Conway, AR",215521.48107571955,202288.62233671595,172444.90410776305,6.541573414335233,24.97990717141598
21207,Russell County,KY,,146877.96324715964,149582.42938508274,100181.65821404704,-1.808010572525709,46.61163117637939
48503,Young County,TX,,175264.98237088576,171929.01459581035,124949.80822053454,1.9403169284241795,40.268308424728176
47171,Unicoi County,TN,"Johnson City, TN",238916.2953346794,233008.39604986337,163779.11002880728,2.5354877270395537,45.87714836932266
28159,Winston County,MS,,139910.12301348205,140408.4756938887,120638.4061418824,-0.35493062505224104,15.974777426132647
46065,Hughes County,SD,"Pierre, SD",287111.1526401464,270810.04689332313,210751.26455971992,6.019387365360385,36.23223245656426
55113,Sawyer County,WI,,320866.3999822925,315197.9235833238,239227.51642992895,1.7983863391378696,34.126042342740305
26079,Kalkaska County,MI,"Traverse City, MI",210827.16077441888,218656.85744792028,160128.98355518567,-3.580814599133386,31.660837465917567
48133,Eastland County,TX,,143844.38958441632,144463.82501390672,134751.8697400538,-0.4287823816313652,6.747601990163576
12041,Gilchrist County,FL,"Gainesville, FL",294930.2436350019,291062.22816031094,197723.15667744543,1.32893075791356,49.16322831934892
17067,Hancock County,IL,"Fort Madison-Keokuk, IA-IL-MO",114612.23435219911,106964.23334519644,102521.96222947568,7.15005452553561,11.792860631814372
37011,Avery County,NC,,375385.4590961461,387187.0900754826,264802.1492788579,-3.0480435122554717,41.760729706477974
